"trainer/global_step","causal_small - train_loss","causal_small - train_loss__MIN","causal_small - train_loss__MAX","causal_small - _step","causal_small - _step__MIN","causal_small - _step__MAX"
"270999","0.13707929849624634","0.13707929849624634","0.13707929849624634","2709","2709","2709"
"271099","0.13277797400951385","0.13277797400951385","0.13277797400951385","2710","2710","2710"
"271199","0.1329251229763031","0.1329251229763031","0.1329251229763031","2711","2711","2711"
"271299","0.13539257645606995","0.13539257645606995","0.13539257645606995","2712","2712","2712"
"271399","0.14262895286083221","0.14262895286083221","0.14262895286083221","2713","2713","2713"
"271499","0.1343270242214203","0.1343270242214203","0.1343270242214203","2714","2714","2714"
"271599","0.13365931808948517","0.13365931808948517","0.13365931808948517","2715","2715","2715"
"271699","0.13578712940216064","0.13578712940216064","0.13578712940216064","2716","2716","2716"
"271799","0.13411898910999298","0.13411898910999298","0.13411898910999298","2717","2717","2717"
"271899","0.12997014820575714","0.12997014820575714","0.12997014820575714","2718","2718","2718"
"271999","0.12850534915924072","0.12850534915924072","0.12850534915924072","2719","2719","2719"
"272099","0.12895724177360535","0.12895724177360535","0.12895724177360535","2720","2720","2720"
"272199","0.13501040637493134","0.13501040637493134","0.13501040637493134","2721","2721","2721"
"272299","0.12875086069107056","0.12875086069107056","0.12875086069107056","2722","2722","2722"
"272399","0.1296071857213974","0.1296071857213974","0.1296071857213974","2723","2723","2723"
"272499","0.12996144592761993","0.12996144592761993","0.12996144592761993","2724","2724","2724"
"272599","0.13273932039737701","0.13273932039737701","0.13273932039737701","2725","2725","2725"
"272699","0.1304699033498764","0.1304699033498764","0.1304699033498764","2726","2726","2726"
"272799","0.1334061324596405","0.1334061324596405","0.1334061324596405","2727","2727","2727"
"272899","0.12920017540454865","0.12920017540454865","0.12920017540454865","2728","2728","2728"
"272999","0.1331065595149994","0.1331065595149994","0.1331065595149994","2729","2729","2729"
"273099","0.13528050482273102","0.13528050482273102","0.13528050482273102","2730","2730","2730"
"273199","0.1291704624891281","0.1291704624891281","0.1291704624891281","2731","2731","2731"
"273299","0.1307467222213745","0.1307467222213745","0.1307467222213745","2732","2732","2732"
"273399","0.13250859081745148","0.13250859081745148","0.13250859081745148","2733","2733","2733"
"273499","0.1295936107635498","0.1295936107635498","0.1295936107635498","2734","2734","2734"
"273599","0.13712309300899506","0.13712309300899506","0.13712309300899506","2735","2735","2735"
"273699","0.12873516976833344","0.12873516976833344","0.12873516976833344","2736","2736","2736"
"273799","0.1300603151321411","0.1300603151321411","0.1300603151321411","2737","2737","2737"
"273899","0.13022683560848236","0.13022683560848236","0.13022683560848236","2738","2738","2738"
"273999","0.12981785833835602","0.12981785833835602","0.12981785833835602","2739","2739","2739"
"274099","0.13160748779773712","0.13160748779773712","0.13160748779773712","2740","2740","2740"
"274199","0.1282208114862442","0.1282208114862442","0.1282208114862442","2741","2741","2741"
"274299","0.139283686876297","0.139283686876297","0.139283686876297","2742","2742","2742"
"274399","0.13432711362838745","0.13432711362838745","0.13432711362838745","2743","2743","2743"
"274499","0.1259288191795349","0.1259288191795349","0.1259288191795349","2744","2744","2744"
"274599","0.1290178745985031","0.1290178745985031","0.1290178745985031","2745","2745","2745"
"274699","0.12941083312034607","0.12941083312034607","0.12941083312034607","2746","2746","2746"
"274799","0.13511529564857483","0.13511529564857483","0.13511529564857483","2747","2747","2747"
"274899","0.13273200392723083","0.13273200392723083","0.13273200392723083","2748","2748","2748"
"274999","0.1331404745578766","0.1331404745578766","0.1331404745578766","2749","2749","2749"
"275099","0.13102379441261292","0.13102379441261292","0.13102379441261292","2750","2750","2750"
"275199","0.1317303329706192","0.1317303329706192","0.1317303329706192","2751","2751","2751"
"275299","0.12998826801776886","0.12998826801776886","0.12998826801776886","2752","2752","2752"
"275399","0.1305076628923416","0.1305076628923416","0.1305076628923416","2753","2753","2753"
"275499","0.13189727067947388","0.13189727067947388","0.13189727067947388","2754","2754","2754"
"275599","0.13002783060073853","0.13002783060073853","0.13002783060073853","2755","2755","2755"
"275699","0.13951845467090607","0.13951845467090607","0.13951845467090607","2756","2756","2756"
"275799","0.13376617431640625","0.13376617431640625","0.13376617431640625","2757","2757","2757"
"275899","0.13363580405712128","0.13363580405712128","0.13363580405712128","2758","2758","2758"
"275999","0.13404235243797302","0.13404235243797302","0.13404235243797302","2759","2759","2759"
"276099","0.12841878831386566","0.12841878831386566","0.12841878831386566","2760","2760","2760"
"276199","0.12747806310653687","0.12747806310653687","0.12747806310653687","2761","2761","2761"
"276299","0.13534104824066162","0.13534104824066162","0.13534104824066162","2762","2762","2762"
"276399","0.13950100541114807","0.13950100541114807","0.13950100541114807","2763","2763","2763"
"276499","0.13363608717918396","0.13363608717918396","0.13363608717918396","2764","2764","2764"
"276599","0.12836572527885437","0.12836572527885437","0.12836572527885437","2765","2765","2765"
"276699","0.13443243503570557","0.13443243503570557","0.13443243503570557","2766","2766","2766"
"276799","0.13070154190063477","0.13070154190063477","0.13070154190063477","2767","2767","2767"
"276899","0.13361971080303192","0.13361971080303192","0.13361971080303192","2768","2768","2768"
"276999","0.1321413218975067","0.1321413218975067","0.1321413218975067","2769","2769","2769"
"277099","0.13097430765628815","0.13097430765628815","0.13097430765628815","2770","2770","2770"
"277199","0.12935931980609894","0.12935931980609894","0.12935931980609894","2771","2771","2771"
"277299","0.12655873596668243","0.12655873596668243","0.12655873596668243","2772","2772","2772"
"277399","0.13719329237937927","0.13719329237937927","0.13719329237937927","2773","2773","2773"
"277499","0.12953130900859833","0.12953130900859833","0.12953130900859833","2774","2774","2774"
"277599","0.13492673635482788","0.13492673635482788","0.13492673635482788","2775","2775","2775"
"277699","0.13626259565353394","0.13626259565353394","0.13626259565353394","2776","2776","2776"
"277799","0.12885013222694397","0.12885013222694397","0.12885013222694397","2777","2777","2777"
"277899","0.13294953107833862","0.13294953107833862","0.13294953107833862","2778","2778","2778"
"277999","0.13278232514858246","0.13278232514858246","0.13278232514858246","2779","2779","2779"
"278099","0.12940184772014618","0.12940184772014618","0.12940184772014618","2780","2780","2780"
"278199","0.13123439252376556","0.13123439252376556","0.13123439252376556","2781","2781","2781"
"278299","0.13025911152362823","0.13025911152362823","0.13025911152362823","2782","2782","2782"
"278399","0.13396240770816803","0.13396240770816803","0.13396240770816803","2783","2783","2783"
"278499","0.13138261437416077","0.13138261437416077","0.13138261437416077","2784","2784","2784"
"278599","0.132860466837883","0.132860466837883","0.132860466837883","2785","2785","2785"
"278699","0.13423213362693787","0.13423213362693787","0.13423213362693787","2786","2786","2786"
"278799","0.13787537813186646","0.13787537813186646","0.13787537813186646","2787","2787","2787"
"278899","0.13098187744617462","0.13098187744617462","0.13098187744617462","2788","2788","2788"
"278999","0.13296592235565186","0.13296592235565186","0.13296592235565186","2789","2789","2789"
"279099","0.12939289212226868","0.12939289212226868","0.12939289212226868","2790","2790","2790"
"279199","0.13332442939281464","0.13332442939281464","0.13332442939281464","2791","2791","2791"
"279299","0.1325991302728653","0.1325991302728653","0.1325991302728653","2792","2792","2792"
"279399","0.1355411857366562","0.1355411857366562","0.1355411857366562","2793","2793","2793"
"279499","0.13389641046524048","0.13389641046524048","0.13389641046524048","2794","2794","2794"
"279599","0.1345537155866623","0.1345537155866623","0.1345537155866623","2795","2795","2795"
"279699","0.13559240102767944","0.13559240102767944","0.13559240102767944","2796","2796","2796"
"279799","0.13241617381572723","0.13241617381572723","0.13241617381572723","2797","2797","2797"
"279899","0.13437853753566742","0.13437853753566742","0.13437853753566742","2798","2798","2798"
"279999","0.12615899741649628","0.12615899741649628","0.12615899741649628","2799","2799","2799"
"280099","0.12651395797729492","0.12651395797729492","0.12651395797729492","2800","2800","2800"
"280199","0.12955215573310852","0.12955215573310852","0.12955215573310852","2801","2801","2801"
"280299","0.13367947936058044","0.13367947936058044","0.13367947936058044","2802","2802","2802"
"280399","0.13363580405712128","0.13363580405712128","0.13363580405712128","2803","2803","2803"
"280499","0.13669241964817047","0.13669241964817047","0.13669241964817047","2804","2804","2804"
"280599","0.1286776065826416","0.1286776065826416","0.1286776065826416","2805","2805","2805"
"280699","0.135635107755661","0.135635107755661","0.135635107755661","2806","2806","2806"
"280799","0.13464045524597168","0.13464045524597168","0.13464045524597168","2807","2807","2807"
"280899","0.12793965637683868","0.12793965637683868","0.12793965637683868","2808","2808","2808"
"280999","0.1306883543729782","0.1306883543729782","0.1306883543729782","2809","2809","2809"
"281099","0.13168439269065857","0.13168439269065857","0.13168439269065857","2810","2810","2810"
"281199","0.13644939661026","0.13644939661026","0.13644939661026","2811","2811","2811"
"281299","0.1330544501543045","0.1330544501543045","0.1330544501543045","2812","2812","2812"
"281399","0.13533347845077515","0.13533347845077515","0.13533347845077515","2813","2813","2813"
"281499","0.13235150277614594","0.13235150277614594","0.13235150277614594","2814","2814","2814"
"281599","0.1357382833957672","0.1357382833957672","0.1357382833957672","2815","2815","2815"
"281699","0.12986359000205994","0.12986359000205994","0.12986359000205994","2816","2816","2816"
"281799","0.13480421900749207","0.13480421900749207","0.13480421900749207","2817","2817","2817"
"281899","0.137769877910614","0.137769877910614","0.137769877910614","2818","2818","2818"
"281999","0.1281050443649292","0.1281050443649292","0.1281050443649292","2819","2819","2819"
"282099","0.13492010533809662","0.13492010533809662","0.13492010533809662","2820","2820","2820"
"282199","0.1274268478155136","0.1274268478155136","0.1274268478155136","2821","2821","2821"
"282299","0.13408316671848297","0.13408316671848297","0.13408316671848297","2822","2822","2822"
"282399","0.14042465388774872","0.14042465388774872","0.14042465388774872","2823","2823","2823"
"282499","0.13503365218639374","0.13503365218639374","0.13503365218639374","2824","2824","2824"
"282599","0.13148140907287598","0.13148140907287598","0.13148140907287598","2825","2825","2825"
"282699","0.13376487791538239","0.13376487791538239","0.13376487791538239","2826","2826","2826"
"282799","0.13398760557174683","0.13398760557174683","0.13398760557174683","2827","2827","2827"
"282899","0.13452881574630737","0.13452881574630737","0.13452881574630737","2828","2828","2828"
"282999","0.13780559599399567","0.13780559599399567","0.13780559599399567","2829","2829","2829"
"283099","0.13241907954216003","0.13241907954216003","0.13241907954216003","2830","2830","2830"
"283199","0.13072086870670319","0.13072086870670319","0.13072086870670319","2831","2831","2831"
"283299","0.1370934545993805","0.1370934545993805","0.1370934545993805","2832","2832","2832"
"283399","0.13545829057693481","0.13545829057693481","0.13545829057693481","2833","2833","2833"
"283499","0.13111566007137299","0.13111566007137299","0.13111566007137299","2834","2834","2834"
"283599","0.13238462805747986","0.13238462805747986","0.13238462805747986","2835","2835","2835"
"283699","0.1362680345773697","0.1362680345773697","0.1362680345773697","2836","2836","2836"
"283799","0.12320667505264282","0.12320667505264282","0.12320667505264282","2837","2837","2837"
"283899","0.13311517238616943","0.13311517238616943","0.13311517238616943","2838","2838","2838"
"283999","0.13035520911216736","0.13035520911216736","0.13035520911216736","2839","2839","2839"
"284099","0.13946180045604706","0.13946180045604706","0.13946180045604706","2840","2840","2840"
"284199","0.13502900302410126","0.13502900302410126","0.13502900302410126","2841","2841","2841"
"284299","0.13296948373317719","0.13296948373317719","0.13296948373317719","2842","2842","2842"
