"trainer/global_step","causalsinh - train_loss","causalsinh - train_loss__MIN","causalsinh - train_loss__MAX","causalsinh - _step","causalsinh - _step__MIN","causalsinh - _step__MAX"
"300399","0.12438327819108963","0.12438327819108963","0.12438327819108963","3003","3003","3003"
"300499","0.12490753084421158","0.12490753084421158","0.12490753084421158","3004","3004","3004"
"300599","0.12364303320646286","0.12364303320646286","0.12364303320646286","3005","3005","3005"
"300699","0.12481057643890381","0.12481057643890381","0.12481057643890381","3006","3006","3006"
"300799","0.13010916113853455","0.13010916113853455","0.13010916113853455","3007","3007","3007"
"300899","0.1189446970820427","0.1189446970820427","0.1189446970820427","3008","3008","3008"
"300999","0.12525339424610138","0.12525339424610138","0.12525339424610138","3009","3009","3009"
"301099","0.11920931935310364","0.11920931935310364","0.11920931935310364","3010","3010","3010"
"301199","0.11800523847341537","0.11800523847341537","0.11800523847341537","3011","3011","3011"
"301299","0.11955802887678146","0.11955802887678146","0.11955802887678146","3012","3012","3012"
"301399","0.1141342967748642","0.1141342967748642","0.1141342967748642","3013","3013","3013"
"301499","0.12631887197494507","0.12631887197494507","0.12631887197494507","3014","3014","3014"
"301599","0.12264258414506912","0.12264258414506912","0.12264258414506912","3015","3015","3015"
"301699","0.11706370860338211","0.11706370860338211","0.11706370860338211","3016","3016","3016"
"301799","0.12026962637901306","0.12026962637901306","0.12026962637901306","3017","3017","3017"
"301899","0.11617053300142288","0.11617053300142288","0.11617053300142288","3018","3018","3018"
"301999","0.11841244250535965","0.11841244250535965","0.11841244250535965","3019","3019","3019"
"302099","0.11962606012821198","0.11962606012821198","0.11962606012821198","3020","3020","3020"
"302199","0.12007473409175873","0.12007473409175873","0.12007473409175873","3021","3021","3021"
"302299","0.12666648626327515","0.12666648626327515","0.12666648626327515","3022","3022","3022"
"302399","0.12115588039159775","0.12115588039159775","0.12115588039159775","3023","3023","3023"
"302499","0.11730233579874039","0.11730233579874039","0.11730233579874039","3024","3024","3024"
"302599","0.1154150441288948","0.1154150441288948","0.1154150441288948","3025","3025","3025"
"302699","0.12202972918748856","0.12202972918748856","0.12202972918748856","3026","3026","3026"
"302799","0.12517760694026947","0.12517760694026947","0.12517760694026947","3027","3027","3027"
"302899","0.12019333243370056","0.12019333243370056","0.12019333243370056","3028","3028","3028"
"302999","0.12020090222358704","0.12020090222358704","0.12020090222358704","3029","3029","3029"
"303099","0.12317315489053726","0.12317315489053726","0.12317315489053726","3030","3030","3030"
"303199","0.12155886739492416","0.12155886739492416","0.12155886739492416","3031","3031","3031"
"303299","0.12178076803684235","0.12178076803684235","0.12178076803684235","3032","3032","3032"
"303399","0.12300249189138412","0.12300249189138412","0.12300249189138412","3033","3033","3033"
"303499","0.1193997785449028","0.1193997785449028","0.1193997785449028","3034","3034","3034"
"303599","0.12021546810865402","0.12021546810865402","0.12021546810865402","3035","3035","3035"
"303699","0.11616411060094833","0.11616411060094833","0.11616411060094833","3036","3036","3036"
"303799","0.11897750943899155","0.11897750943899155","0.11897750943899155","3037","3037","3037"
"303899","0.11877886950969696","0.11877886950969696","0.11877886950969696","3038","3038","3038"
"303999","0.12409757077693939","0.12409757077693939","0.12409757077693939","3039","3039","3039"
"304099","0.11140954494476318","0.11140954494476318","0.11140954494476318","3040","3040","3040"
"304199","0.12216772884130478","0.12216772884130478","0.12216772884130478","3041","3041","3041"
"304299","0.11814366281032562","0.11814366281032562","0.11814366281032562","3042","3042","3042"
"304399","0.11612236499786377","0.11612236499786377","0.11612236499786377","3043","3043","3043"
"304499","0.12491361796855927","0.12491361796855927","0.12491361796855927","3044","3044","3044"
"304599","0.11851471662521362","0.11851471662521362","0.11851471662521362","3045","3045","3045"
"304699","0.1212683916091919","0.1212683916091919","0.1212683916091919","3046","3046","3046"
"304799","0.12262182682752609","0.12262182682752609","0.12262182682752609","3047","3047","3047"
"304899","0.1197637990117073","0.1197637990117073","0.1197637990117073","3048","3048","3048"
"304999","0.12482794374227524","0.12482794374227524","0.12482794374227524","3049","3049","3049"
"305099","0.11648397147655487","0.11648397147655487","0.11648397147655487","3050","3050","3050"
"305199","0.12076073884963989","0.12076073884963989","0.12076073884963989","3051","3051","3051"
"305299","0.12365588545799255","0.12365588545799255","0.12365588545799255","3052","3052","3052"
"305399","0.12438900768756866","0.12438900768756866","0.12438900768756866","3053","3053","3053"
"305499","0.12555141746997833","0.12555141746997833","0.12555141746997833","3054","3054","3054"
"305599","0.12000732868909836","0.12000732868909836","0.12000732868909836","3055","3055","3055"
"305699","0.1208513081073761","0.1208513081073761","0.1208513081073761","3056","3056","3056"
"305799","0.12224145233631134","0.12224145233631134","0.12224145233631134","3057","3057","3057"
"305899","0.12152024358510971","0.12152024358510971","0.12152024358510971","3058","3058","3058"
"305999","0.11847459524869919","0.11847459524869919","0.11847459524869919","3059","3059","3059"
"306099","0.11092976480722427","0.11092976480722427","0.11092976480722427","3060","3060","3060"
"306199","0.12509600818157196","0.12509600818157196","0.12509600818157196","3061","3061","3061"
"306299","0.11955313384532928","0.11955313384532928","0.11955313384532928","3062","3062","3062"
"306399","0.11786134541034698","0.11786134541034698","0.11786134541034698","3063","3063","3063"
"306499","0.12219696491956711","0.12219696491956711","0.12219696491956711","3064","3064","3064"
"306599","0.11964190751314163","0.11964190751314163","0.11964190751314163","3065","3065","3065"
"306699","0.11907297372817993","0.11907297372817993","0.11907297372817993","3066","3066","3066"
"306799","0.12008292227983475","0.12008292227983475","0.12008292227983475","3067","3067","3067"
"306899","0.12217535823583603","0.12217535823583603","0.12217535823583603","3068","3068","3068"
"306999","0.11834908276796341","0.11834908276796341","0.11834908276796341","3069","3069","3069"
"307099","0.11614842712879181","0.11614842712879181","0.11614842712879181","3070","3070","3070"
"307199","0.1148977130651474","0.1148977130651474","0.1148977130651474","3071","3071","3071"
"307299","0.12118292599916458","0.12118292599916458","0.12118292599916458","3072","3072","3072"
"307399","0.12047713249921799","0.12047713249921799","0.12047713249921799","3073","3073","3073"
"307499","0.1185227558016777","0.1185227558016777","0.1185227558016777","3074","3074","3074"
"307599","0.11957529187202454","0.11957529187202454","0.11957529187202454","3075","3075","3075"
"307699","0.1286049336194992","0.1286049336194992","0.1286049336194992","3076","3076","3076"
"307799","0.12118180096149445","0.12118180096149445","0.12118180096149445","3077","3077","3077"
"307899","0.1156100332736969","0.1156100332736969","0.1156100332736969","3078","3078","3078"
"307999","0.11757504194974899","0.11757504194974899","0.11757504194974899","3079","3079","3079"
"308099","0.11688467860221863","0.11688467860221863","0.11688467860221863","3080","3080","3080"
"308199","0.12311659008264542","0.12311659008264542","0.12311659008264542","3081","3081","3081"
"308299","0.11326929926872253","0.11326929926872253","0.11326929926872253","3082","3082","3082"
"308399","0.11365406215190887","0.11365406215190887","0.11365406215190887","3083","3083","3083"
"308499","0.11535151302814484","0.11535151302814484","0.11535151302814484","3084","3084","3084"
"308599","0.12331046909093857","0.12331046909093857","0.12331046909093857","3085","3085","3085"
"308699","0.11896506696939468","0.11896506696939468","0.11896506696939468","3086","3086","3086"
"308799","0.12062671780586243","0.12062671780586243","0.12062671780586243","3087","3087","3087"
"308899","0.13098092377185822","0.13098092377185822","0.13098092377185822","3088","3088","3088"
"308999","0.11735644191503525","0.11735644191503525","0.11735644191503525","3089","3089","3089"
"309099","0.12254222482442856","0.12254222482442856","0.12254222482442856","3090","3090","3090"
"309199","0.12004300206899643","0.12004300206899643","0.12004300206899643","3091","3091","3091"
"309299","0.11614372581243515","0.11614372581243515","0.11614372581243515","3092","3092","3092"
"309399","0.12002946436405182","0.12002946436405182","0.12002946436405182","3093","3093","3093"
"309499","0.12267295271158218","0.12267295271158218","0.12267295271158218","3094","3094","3094"
"309599","0.12163720279932022","0.12163720279932022","0.12163720279932022","3095","3095","3095"
"309699","0.12243190407752991","0.12243190407752991","0.12243190407752991","3096","3096","3096"
"309799","0.1197592243552208","0.1197592243552208","0.1197592243552208","3097","3097","3097"
"309899","0.1228593960404396","0.1228593960404396","0.1228593960404396","3098","3098","3098"
"309999","0.1176072508096695","0.1176072508096695","0.1176072508096695","3099","3099","3099"
"310099","0.12092472612857819","0.12092472612857819","0.12092472612857819","3100","3100","3100"
"310199","0.11960016936063766","0.11960016936063766","0.11960016936063766","3101","3101","3101"
"310299","0.11881999671459198","0.11881999671459198","0.11881999671459198","3102","3102","3102"
"310399","0.12451978772878647","0.12451978772878647","0.12451978772878647","3103","3103","3103"
"310499","0.12618029117584229","0.12618029117584229","0.12618029117584229","3104","3104","3104"
"310599","0.11700025200843811","0.11700025200843811","0.11700025200843811","3105","3105","3105"
"310699","0.11977620422840118","0.11977620422840118","0.11977620422840118","3106","3106","3106"
"310799","0.1145850270986557","0.1145850270986557","0.1145850270986557","3107","3107","3107"
"310899","0.11811823397874832","0.11811823397874832","0.11811823397874832","3108","3108","3108"
"310999","0.12200971692800522","0.12200971692800522","0.12200971692800522","3109","3109","3109"
"311099","0.11352364718914032","0.11352364718914032","0.11352364718914032","3110","3110","3110"
"311199","0.12273171544075012","0.12273171544075012","0.12273171544075012","3111","3111","3111"
"311299","0.12220606952905655","0.12220606952905655","0.12220606952905655","3112","3112","3112"
"311399","0.12449079751968384","0.12449079751968384","0.12449079751968384","3113","3113","3113"
"311499","0.12318942695856094","0.12318942695856094","0.12318942695856094","3114","3114","3114"
"311599","0.11829571425914764","0.11829571425914764","0.11829571425914764","3115","3115","3115"
"311699","0.11897759139537811","0.11897759139537811","0.11897759139537811","3116","3116","3116"
"311799","0.1134176254272461","0.1134176254272461","0.1134176254272461","3117","3117","3117"
"311899","0.11811485141515732","0.11811485141515732","0.11811485141515732","3118","3118","3118"
"311999","0.11979956924915314","0.11979956924915314","0.11979956924915314","3119","3119","3119"
"312099","0.11920393258333206","0.11920393258333206","0.11920393258333206","3120","3120","3120"
"312199","0.12083536386489868","0.12083536386489868","0.12083536386489868","3121","3121","3121"
"312299","0.12637096643447876","0.12637096643447876","0.12637096643447876","3122","3122","3122"
"312399","0.1219455897808075","0.1219455897808075","0.1219455897808075","3123","3123","3123"
"312499","0.12439309060573578","0.12439309060573578","0.12439309060573578","3124","3124","3124"
"312599","0.12000379711389542","0.12000379711389542","0.12000379711389542","3125","3125","3125"
"312699","0.1170026883482933","0.1170026883482933","0.1170026883482933","3126","3126","3126"
"312799","0.12128564715385437","0.12128564715385437","0.12128564715385437","3127","3127","3127"
"312899","0.11535283923149109","0.11535283923149109","0.11535283923149109","3128","3128","3128"
"312999","0.1241178885102272","0.1241178885102272","0.1241178885102272","3129","3129","3129"
"313099","0.1246705949306488","0.1246705949306488","0.1246705949306488","3130","3130","3130"
"313199","0.11905688047409058","0.11905688047409058","0.11905688047409058","3131","3131","3131"
"313299","0.12339350581169128","0.12339350581169128","0.12339350581169128","3132","3132","3132"
"313399","0.11661477386951447","0.11661477386951447","0.11661477386951447","3133","3133","3133"
"313499","0.11877796798944473","0.11877796798944473","0.11877796798944473","3134","3134","3134"
"313599","0.12715069949626923","0.12715069949626923","0.12715069949626923","3135","3135","3135"
