"trainer/global_step","causal_mid - train_loss","causal_mid - train_loss__MIN","causal_mid - train_loss__MAX","causal_mid - _step","causal_mid - _step__MIN","causal_mid - _step__MAX"
"188399","0.13033385574817657","0.13033385574817657","0.13033385574817657","1883","1883","1883"
"188499","0.13451915979385376","0.13451915979385376","0.13451915979385376","1884","1884","1884"
"188599","0.13225074112415314","0.13225074112415314","0.13225074112415314","1885","1885","1885"
"188699","0.12994790077209473","0.12994790077209473","0.12994790077209473","1886","1886","1886"
"188799","0.13166697323322296","0.13166697323322296","0.13166697323322296","1887","1887","1887"
"188899","0.13032914698123932","0.13032914698123932","0.13032914698123932","1888","1888","1888"
"188999","0.13253892958164215","0.13253892958164215","0.13253892958164215","1889","1889","1889"
"189099","0.12746505439281464","0.12746505439281464","0.12746505439281464","1890","1890","1890"
"189199","0.13104365766048431","0.13104365766048431","0.13104365766048431","1891","1891","1891"
"189299","0.13310717046260834","0.13310717046260834","0.13310717046260834","1892","1892","1892"
"189399","0.13327345252037048","0.13327345252037048","0.13327345252037048","1893","1893","1893"
"189499","0.12734074890613556","0.12734074890613556","0.12734074890613556","1894","1894","1894"
"189599","0.13676688075065613","0.13676688075065613","0.13676688075065613","1895","1895","1895"
"189699","0.12440641224384308","0.12440641224384308","0.12440641224384308","1896","1896","1896"
"189799","0.13468028604984283","0.13468028604984283","0.13468028604984283","1897","1897","1897"
"189899","0.1296478658914566","0.1296478658914566","0.1296478658914566","1898","1898","1898"
"189999","0.13082167506217957","0.13082167506217957","0.13082167506217957","1899","1899","1899"
"190099","0.12842439115047455","0.12842439115047455","0.12842439115047455","1900","1900","1900"
"190199","0.13661931455135345","0.13661931455135345","0.13661931455135345","1901","1901","1901"
"190299","0.13077446818351746","0.13077446818351746","0.13077446818351746","1902","1902","1902"
"190399","0.12921620905399323","0.12921620905399323","0.12921620905399323","1903","1903","1903"
"190499","0.13420581817626953","0.13420581817626953","0.13420581817626953","1904","1904","1904"
"190599","0.13223345577716827","0.13223345577716827","0.13223345577716827","1905","1905","1905"
"190699","0.13584356009960175","0.13584356009960175","0.13584356009960175","1906","1906","1906"
"190799","0.13607044517993927","0.13607044517993927","0.13607044517993927","1907","1907","1907"
"190899","0.12732626497745514","0.12732626497745514","0.12732626497745514","1908","1908","1908"
"190999","0.12366768717765808","0.12366768717765808","0.12366768717765808","1909","1909","1909"
"191099","0.12570010125637054","0.12570010125637054","0.12570010125637054","1910","1910","1910"
"191199","0.12897950410842896","0.12897950410842896","0.12897950410842896","1911","1911","1911"
"191299","0.130386620759964","0.130386620759964","0.130386620759964","1912","1912","1912"
"191399","0.12942400574684143","0.12942400574684143","0.12942400574684143","1913","1913","1913"
"191499","0.13535593450069427","0.13535593450069427","0.13535593450069427","1914","1914","1914"
"191599","0.1298348754644394","0.1298348754644394","0.1298348754644394","1915","1915","1915"
"191699","0.14093941450119019","0.14093941450119019","0.14093941450119019","1916","1916","1916"
"191799","0.12892237305641174","0.12892237305641174","0.12892237305641174","1917","1917","1917"
"191899","0.13189592957496643","0.13189592957496643","0.13189592957496643","1918","1918","1918"
"191999","0.12973228096961975","0.12973228096961975","0.12973228096961975","1919","1919","1919"
"192099","0.12968206405639648","0.12968206405639648","0.12968206405639648","1920","1920","1920"
"192199","0.13084453344345093","0.13084453344345093","0.13084453344345093","1921","1921","1921"
"192299","0.12950310111045837","0.12950310111045837","0.12950310111045837","1922","1922","1922"
"192399","0.1308399885892868","0.1308399885892868","0.1308399885892868","1923","1923","1923"
"192499","0.12704774737358093","0.12704774737358093","0.12704774737358093","1924","1924","1924"
"192599","0.12787389755249023","0.12787389755249023","0.12787389755249023","1925","1925","1925"
"192699","0.13260623812675476","0.13260623812675476","0.13260623812675476","1926","1926","1926"
"192799","0.1295442134141922","0.1295442134141922","0.1295442134141922","1927","1927","1927"
"192899","0.13314418494701385","0.13314418494701385","0.13314418494701385","1928","1928","1928"
"192999","0.1237427368760109","0.1237427368760109","0.1237427368760109","1929","1929","1929"
"193099","0.13403348624706268","0.13403348624706268","0.13403348624706268","1930","1930","1930"
"193199","0.13154952228069305","0.13154952228069305","0.13154952228069305","1931","1931","1931"
"193299","0.12634682655334473","0.12634682655334473","0.12634682655334473","1932","1932","1932"
"193399","0.12926624715328217","0.12926624715328217","0.12926624715328217","1933","1933","1933"
"193499","0.12883566319942474","0.12883566319942474","0.12883566319942474","1934","1934","1934"
"193599","0.13373114168643951","0.13373114168643951","0.13373114168643951","1935","1935","1935"
"193699","0.12961119413375854","0.12961119413375854","0.12961119413375854","1936","1936","1936"
"193799","0.1322382241487503","0.1322382241487503","0.1322382241487503","1937","1937","1937"
"193899","0.13213273882865906","0.13213273882865906","0.13213273882865906","1938","1938","1938"
"193999","0.13449491560459137","0.13449491560459137","0.13449491560459137","1939","1939","1939"
"194099","0.13060815632343292","0.13060815632343292","0.13060815632343292","1940","1940","1940"
"194199","0.13609422743320465","0.13609422743320465","0.13609422743320465","1941","1941","1941"
"194299","0.13125689327716827","0.13125689327716827","0.13125689327716827","1942","1942","1942"
"194399","0.12946830689907074","0.12946830689907074","0.12946830689907074","1943","1943","1943"
"194499","0.1304207295179367","0.1304207295179367","0.1304207295179367","1944","1944","1944"
"194599","0.13040725886821747","0.13040725886821747","0.13040725886821747","1945","1945","1945"
"194699","0.1306765377521515","0.1306765377521515","0.1306765377521515","1946","1946","1946"
"194799","0.13161605596542358","0.13161605596542358","0.13161605596542358","1947","1947","1947"
"194899","0.1331641972064972","0.1331641972064972","0.1331641972064972","1948","1948","1948"
"194999","0.12793217599391937","0.12793217599391937","0.12793217599391937","1949","1949","1949"
"195099","0.12959764897823334","0.12959764897823334","0.12959764897823334","1950","1950","1950"
"195199","0.13528592884540558","0.13528592884540558","0.13528592884540558","1951","1951","1951"
"195299","0.1350909024477005","0.1350909024477005","0.1350909024477005","1952","1952","1952"
"195399","0.1261260062456131","0.1261260062456131","0.1261260062456131","1953","1953","1953"
"195499","0.12857776880264282","0.12857776880264282","0.12857776880264282","1954","1954","1954"
"195599","0.1337142139673233","0.1337142139673233","0.1337142139673233","1955","1955","1955"
"195699","0.13824057579040527","0.13824057579040527","0.13824057579040527","1956","1956","1956"
"195799","0.12616071105003357","0.12616071105003357","0.12616071105003357","1957","1957","1957"
"195899","0.13189786672592163","0.13189786672592163","0.13189786672592163","1958","1958","1958"
"195999","0.1275857537984848","0.1275857537984848","0.1275857537984848","1959","1959","1959"
"196099","0.13051052391529083","0.13051052391529083","0.13051052391529083","1960","1960","1960"
"196199","0.13404422998428345","0.13404422998428345","0.13404422998428345","1961","1961","1961"
"196299","0.1325097233057022","0.1325097233057022","0.1325097233057022","1962","1962","1962"
"196399","0.13307802379131317","0.13307802379131317","0.13307802379131317","1963","1963","1963"
"196499","0.12940363585948944","0.12940363585948944","0.12940363585948944","1964","1964","1964"
"196599","0.12643198668956757","0.12643198668956757","0.12643198668956757","1965","1965","1965"
"196699","0.128135085105896","0.128135085105896","0.128135085105896","1966","1966","1966"
"196799","0.12675723433494568","0.12675723433494568","0.12675723433494568","1967","1967","1967"
"196899","0.12831862270832062","0.12831862270832062","0.12831862270832062","1968","1968","1968"
"196999","0.12745830416679382","0.12745830416679382","0.12745830416679382","1969","1969","1969"
"197099","0.13088612258434296","0.13088612258434296","0.13088612258434296","1970","1970","1970"
"197199","0.12493927776813507","0.12493927776813507","0.12493927776813507","1971","1971","1971"
"197299","0.13642539083957672","0.13642539083957672","0.13642539083957672","1972","1972","1972"
"197399","0.13731856644153595","0.13731856644153595","0.13731856644153595","1973","1973","1973"
"197499","0.13128575682640076","0.13128575682640076","0.13128575682640076","1974","1974","1974"
"197599","0.13698141276836395","0.13698141276836395","0.13698141276836395","1975","1975","1975"
"197699","0.12993696331977844","0.12993696331977844","0.12993696331977844","1976","1976","1976"
"197799","0.13396388292312622","0.13396388292312622","0.13396388292312622","1977","1977","1977"
"197899","0.13054139912128448","0.13054139912128448","0.13054139912128448","1978","1978","1978"
"197999","0.12617649137973785","0.12617649137973785","0.12617649137973785","1979","1979","1979"
"198099","0.1298009306192398","0.1298009306192398","0.1298009306192398","1980","1980","1980"
"198199","0.1328127682209015","0.1328127682209015","0.1328127682209015","1981","1981","1981"
"198299","0.13311533629894257","0.13311533629894257","0.13311533629894257","1982","1982","1982"
"198399","0.13224108517169952","0.13224108517169952","0.13224108517169952","1983","1983","1983"
"198499","0.12972384691238403","0.12972384691238403","0.12972384691238403","1984","1984","1984"
"198599","0.13216304779052734","0.13216304779052734","0.13216304779052734","1985","1985","1985"
"198699","0.12734442949295044","0.12734442949295044","0.12734442949295044","1986","1986","1986"
"198799","0.12811091542243958","0.12811091542243958","0.12811091542243958","1987","1987","1987"
"198899","0.12991493940353394","0.12991493940353394","0.12991493940353394","1988","1988","1988"
"198999","0.13370837271213531","0.13370837271213531","0.13370837271213531","1989","1989","1989"
"199099","0.1282748430967331","0.1282748430967331","0.1282748430967331","1990","1990","1990"
"199199","0.12765009701251984","0.12765009701251984","0.12765009701251984","1991","1991","1991"
"199299","0.1298384815454483","0.1298384815454483","0.1298384815454483","1992","1992","1992"
"199399","0.1342523843050003","0.1342523843050003","0.1342523843050003","1993","1993","1993"
"199499","0.13254670798778534","0.13254670798778534","0.13254670798778534","1994","1994","1994"
"199599","0.1326032280921936","0.1326032280921936","0.1326032280921936","1995","1995","1995"
"199699","0.12715671956539154","0.12715671956539154","0.12715671956539154","1996","1996","1996"
"199799","0.13848084211349487","0.13848084211349487","0.13848084211349487","1997","1997","1997"
"199899","0.12921790778636932","0.12921790778636932","0.12921790778636932","1998","1998","1998"
"199999","0.13449834287166595","0.13449834287166595","0.13449834287166595","1999","1999","1999"
"200099","0.135362908244133","0.135362908244133","0.135362908244133","2000","2000","2000"
"200199","0.1313820630311966","0.1313820630311966","0.1313820630311966","2001","2001","2001"
"200299","0.12910711765289307","0.12910711765289307","0.12910711765289307","2002","2002","2002"
"200399","0.12413555383682251","0.12413555383682251","0.12413555383682251","2003","2003","2003"
"200499","0.13032840192317963","0.13032840192317963","0.13032840192317963","2004","2004","2004"
"200599","0.12922756373882294","0.12922756373882294","0.12922756373882294","2005","2005","2005"
"200699","0.12615178525447845","0.12615178525447845","0.12615178525447845","2006","2006","2006"
"200799","0.13076017796993256","0.13076017796993256","0.13076017796993256","2007","2007","2007"
"200899","0.13142021000385284","0.13142021000385284","0.13142021000385284","2008","2008","2008"
"200999","0.1273137331008911","0.1273137331008911","0.1273137331008911","2009","2009","2009"
"201099","0.12621477246284485","0.12621477246284485","0.12621477246284485","2010","2010","2010"
"201199","0.13432760536670685","0.13432760536670685","0.13432760536670685","2011","2011","2011"
"201299","0.1298084259033203","0.1298084259033203","0.1298084259033203","2012","2012","2012"
"201399","0.13071081042289734","0.13071081042289734","0.13071081042289734","2013","2013","2013"
"201499","0.13876603543758392","0.13876603543758392","0.13876603543758392","2014","2014","2014"
"201599","0.12577171623706818","0.12577171623706818","0.12577171623706818","2015","2015","2015"
"201699","0.12974241375923157","0.12974241375923157","0.12974241375923157","2016","2016","2016"
